_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-3.1,C0205697,M1,1,0,DisGeNET,35,"Carcinoma, Spindle-Cell",,-3.1,4.7,4.6,30284,218,205,7,3.4,1.3,595|1289|2771|4017|5154|7099|10970,CCND1|COL5A1|GNAI2|LOXL2|PDGFA|TLR4|CKAP4,-1.1,0
1,-3.1,C0221056,M1,1,0,DisGeNET,35,Adult type dermatomyositis,,-3.1,4.7,4.6,30284,218,205,7,3.4,1.3,604|2537|3329|5334|6347|7099|10945,BCL6|IFI6|HSPD1|PLCL1|CCL2|TLR4|KDELR1,-1.1,0
1,-3.1,C0233794,M1,1,0,DisGeNET,35,Memory impairment,,-3.1,2.7,4,30284,763,205,14,6.8,1.8,355|595|1025|1191|1822|2908|3275|5142|6347|7099|8125|8737|51816|283131,FAS|CCND1|CDK9|CLU|ATN1|NR3C1|PRMT2|PDE4B|CCL2|TLR4|ANP32A|RIPK1|ADA2|NEAT1,-1.1,0
1,-3.1,C1834582,M1,1,0,DisGeNET,35,"MYELOPROLIFERATIVE SYNDROME, TRANSIENT",,-3.1,7,5.1,30284,105,205,5,2.4,1.1,396|595|825|6347|7528,ARHGDIA|CCND1|CAPN3|CCL2|YY1,-1.1,0
1,-3.1,C2938924,M1,1,0,DisGeNET,35,Oestrogen receptor positive breast cancer,,-3.1,3.2,4.1,30284,510,205,11,5.4,1.6,444|595|604|1025|2908|3275|6347|6418|8737|8743|51573,ASPH|CCND1|BCL6|CDK9|NR3C1|PRMT2|CCL2|SET|RIPK1|TNFSF10|GDE1,-1.1,0
1,-3.1,C0040028,M1,1,0,DisGeNET,35,"Thrombocythemia, Essential",,-3.1,4.7,4.5,30284,220,205,7,3.4,1.3,595|2908|3077|3429|5154|7099|23451,CCND1|NR3C1|HFE|IFI27|PDGFA|TLR4|SF3B1,-1.1,0
1,-3.1,C0149931,M1,1,0,DisGeNET,35,Migraine Disorders,,-3.1,3.2,4.1,30284,512,205,11,5.4,1.6,355|718|1289|2201|3077|6347|7099|8743|8829|51816|64421,FAS|C3|COL5A1|FBN2|HFE|CCL2|TLR4|TNFSF10|NRP1|ADA2|DCLRE1C,-1.1,0
1,-3.1,C0024236,M1,1,0,DisGeNET,35,Lymphedema,,-3.1,9.7,5.6,30284,61,205,4,2,0.97,604|6654|9780|10060,BCL6|SOS1|PIEZO1|ABCC9,-1.1,0
1,-3.1,C0263746,M1,1,0,DisGeNET,35,Osteoarthritis of the hand,,-3.1,9.7,5.6,30284,61,205,4,2,0.97,595|1191|3077|6611,CCND1|CLU|HFE|SMS,-1.1,0
1,-3.1,C0349631,M1,1,0,DisGeNET,35,Richter's syndrome,,-3.1,9.7,5.6,30284,61,205,4,2,0.97,595|604|3429|23451,CCND1|BCL6|IFI27|SF3B1,-1.1,0
1,-3.1,C1411966,M1,1,0,DisGeNET,35,Clostridium; difficile (disorder),,-3.1,7,5.1,30284,106,205,5,2.4,1.1,629|3329|3727|6347|7099,CFB|HSPD1|JUND|CCL2|TLR4,-1.1,0
1,-3.1,C0700225,M1,1,0,DisGeNET,35,Serum creatinine raised,,-3.1,16,6.6,30284,27,205,3,1.5,0.84,595|629|718,CCND1|CFB|C3,-1.1,0
1,-3.1,C0024003,M1,1,0,DisGeNET,35,Lordosis,,-3.1,5.5,4.8,30284,160,205,6,2.9,1.2,825|1289|6442|9510|22930|54463,CAPN3|COL5A1|SGCA|ADAMTS1|RAB3GAP1|RETREG1,-1.1,0
1,-3.1,C3241937,M1,1,0,DisGeNET,35,Nonalcoholic Steatohepatitis,,-3.1,3.4,4.2,30284,434,205,10,4.9,1.5,355|1191|1822|3077|4017|5566|5962|6347|7099|8743,FAS|CLU|ATN1|HFE|LOXL2|PRKACA|RDX|CCL2|TLR4|TNFSF10,-1.1,0
1,-3.1,C0268731,M1,1,0,DisGeNET,35,Renal glomerular disease,,-3.1,4.7,4.5,30284,221,205,7,3.4,1.3,355|718|2908|5154|6347|7099|84823,FAS|C3|NR3C1|PDGFA|CCL2|TLR4|LMNB2,-1.1,0
1,-3.1,C0041956,M1,1,0,DisGeNET,35,Ureteral obstruction,,-3.1,3.7,4.3,30284,359,205,9,4.4,1.4,1191|1822|3329|3429|6347|6781|7099|8737|9510,CLU|ATN1|HSPD1|IFI27|CCL2|STC1|TLR4|RIPK1|ADAMTS1,-1.1,0
1,-3.1,C1704272,M1,1,0,DisGeNET,35,Benign Prostatic Hyperplasia,,-3.1,2.7,3.9,30284,770,205,14,6.8,1.8,595|1191|4671|5334|5754|5831|6347|6781|7099|7528|8737|9510|9590|51573,CCND1|CLU|NAIP|PLCL1|PTK7|PYCR1|CCL2|STC1|TLR4|YY1|RIPK1|ADAMTS1|AKAP12|GDE1,-1,0
1,-3.1,C0024530,M1,1,0,DisGeNET,35,Malaria,,-3.1,2.8,4,30284,683,205,13,6.3,1.7,355|493|718|1191|1822|2005|2201|3429|6347|6418|7099|9780|51816,FAS|ATP2B4|C3|CLU|ATN1|ELK4|FBN2|IFI27|CCL2|SET|TLR4|PIEZO1|ADA2,-1,0
1,-3.1,C0079740,M1,1,0,DisGeNET,35,High Grade Lymphoma (neoplasm),,-3.1,9.5,5.6,30284,62,205,4,2,0.97,595|604|3429|7528,CCND1|BCL6|IFI27|YY1,-1,0
1,-3.1,C0553580,M1,1,0,DisGeNET,35,Ewings sarcoma,,-3.1,3.1,4.1,30284,517,205,11,5.4,1.6,355|595|2119|2908|3727|6418|7531|7791|8743|23451|51573,FAS|CCND1|ETV5|NR3C1|JUND|SET|YWHAE|ZYX|TNFSF10|SF3B1|GDE1,-1,0
1,-3.1,C0021655,M1,1,0,DisGeNET,35,Insulin Resistance,,-3.1,5.5,4.7,30284,162,205,6,2.9,1.2,355|718|3329|3990|6347|84823,FAS|C3|HSPD1|LIPC|CCL2|LMNB2,-1,0
1,-3.1,C0018378,M1,1,0,DisGeNET,35,Guillain-Barre Syndrome,,-3.1,5.4,4.7,30284,163,205,6,2.9,1.2,355|2908|3329|6347|7099|7528,FAS|NR3C1|HSPD1|CCL2|TLR4|YY1,-1,0
1,-3.1,C0007758,M1,1,0,DisGeNET,35,Cerebellar Ataxia,,-3.1,3.4,4.1,30284,440,205,10,4.9,1.5,595|1200|1822|2801|3329|4281|7150|8450|22839|84823,CCND1|TPP1|ATN1|GOLGA2|HSPD1|MID1|TOP1|CUL4B|DLGAP4|LMNB2,-1,0
1,-3.1,C0085435,M1,1,0,DisGeNET,35,"Arthritis, Reactive",,-3.1,9.4,5.5,30284,63,205,4,2,0.97,3329|4139|7099|9260,HSPD1|MARK1|TLR4|PDLIM7,-1,0
1,-3,C0007129,M1,1,0,DisGeNET,35,Merkel cell carcinoma,,-3,4.6,4.5,30284,226,205,7,3.4,1.3,595|1822|5154|7099|7531|10970|23451,CCND1|ATN1|PDGFA|TLR4|YWHAE|CKAP4|SF3B1,-1,0
1,-3,C0011853,M1,1,0,DisGeNET,35,"Diabetes Mellitus, Experimental",,-3,3.1,4,30284,522,205,11,5.4,1.6,18|355|1025|1191|2908|3329|3990|6347|7099|8743|10060,ABAT|FAS|CDK9|CLU|NR3C1|HSPD1|LIPC|CCL2|TLR4|TNFSF10|ABCC9,-1,0
1,-3,C1292778,M1,1,0,DisGeNET,35,Chronic myeloproliferative disorder,,-3,3.6,4.2,30284,366,205,9,4.4,1.4,355|1822|3077|3429|4926|7099|7408|7531|23451,FAS|ATN1|HFE|IFI27|NUMA1|TLR4|VASP|YWHAE|SF3B1,-1,0
1,-3,C0162309,M1,1,0,DisGeNET,35,Adrenoleukodystrophy,,-3,4,4.3,30284,294,205,8,3.9,1.4,128|355|1822|3077|3329|6347|6442|7099,ADH5|FAS|ATN1|HFE|HSPD1|CCL2|SGCA|TLR4,-1,0
1,-3,C0009241,M1,1,0,DisGeNET,35,Cognition Disorders,,-3,2.9,4,30284,606,205,12,5.9,1.6,355|1025|1191|1627|2908|3275|6347|6418|7099|8125|64421|126393,FAS|CDK9|CLU|DBN1|NR3C1|PRMT2|CCL2|SET|TLR4|ANP32A|DCLRE1C|HSPB6,-1,0
1,-3,C0019061,M1,1,0,DisGeNET,35,Hemolytic-Uremic Syndrome,,-3,6.7,5,30284,110,205,5,2.4,1.1,629|718|1191|6347|7099,CFB|C3|CLU|CCL2|TLR4,-1,0
1,-3,C0022548,M1,1,0,DisGeNET,35,Keloid,,-3,5.4,4.6,30284,165,205,6,2.9,1.2,396|595|1289|2201|2908|5154,ARHGDIA|CCND1|COL5A1|FBN2|NR3C1|PDGFA,-1,0
1,-3,C0079773,M1,1,0,DisGeNET,35,"Lymphoma, T-Cell, Cutaneous",,-3,3.6,4.2,30284,367,205,9,4.4,1.4,355|595|604|1822|3727|8743|9262|10970|51573,FAS|CCND1|BCL6|ATN1|JUND|TNFSF10|STK17B|CKAP4|GDE1,-1,0
1,-3,C0032914,M1,1,0,DisGeNET,35,Pre-Eclampsia,,-3,5.3,4.6,30284,166,205,6,2.9,1.2,92|718|1191|3990|6654|7099,ACVR2A|C3|CLU|LIPC|SOS1|TLR4,-1,0
1,-3,C1835884,M1,1,0,DisGeNET,35,Triangular face,,-3,6.7,4.9,30284,111,205,5,2.4,1.1,1289|5831|6654|9702|60681,COL5A1|PYCR1|SOS1|CEP57|FKBP10,-1,0
1,-3,C0264694,M1,1,0,DisGeNET,35,Chronic myocardial ischemia,,-3,15,6.4,30284,29,205,3,1.5,0.84,3764|6347|10060,KCNJ8|CCL2|ABCC9,-1,0
1,-3,C1849699,M1,1,0,DisGeNET,35,Progesterone Resistance,,-3,15,6.4,30284,29,205,3,1.5,0.84,604|6781|90993,BCL6|STC1|CREB3L1,-1,0
1,-3,C0017168,M1,1,0,DisGeNET,35,Gastroesophageal reflux disease,,-3,3.3,4.1,30284,446,205,10,4.9,1.5,18|595|1822|4281|5142|5831|7099|9780|54463|64065,ABAT|CCND1|ATN1|MID1|PDE4B|PYCR1|TLR4|PIEZO1|RETREG1|PERP,-1,0
1,-3,C1257931,M1,1,0,DisGeNET,35,"Mammary Neoplasms, Human",,-3,3.1,4,30284,527,205,11,5.4,1.6,396|595|2771|4017|5154|6257|8743|9510|9590|10381|11067,ARHGDIA|CCND1|GNAI2|LOXL2|PDGFA|RXRB|TNFSF10|ADAMTS1|AKAP12|TUBB3|DEPP1,-1,0
1,-3,C0151546,M1,1,0,DisGeNET,35,Oral Cavity Carcinoma,,-3,5.3,4.6,30284,167,205,6,2.9,1.2,355|595|3429|9260|10892|51573,FAS|CCND1|IFI27|PDLIM7|MALT1|GDE1,-1,0
1,-3,C0282612,M1,1,0,DisGeNET,35,Prostatic Intraepithelial Neoplasias,,-3,4.5,4.4,30284,230,205,7,3.4,1.3,355|595|1191|3429|4641|6418|9590,FAS|CCND1|CLU|IFI27|MYO1C|SET|AKAP12,-0.99,0
1,-3,C0005699,M1,1,0,DisGeNET,35,Blast Phase,,-3,4,4.2,30284,299,205,8,3.9,1.4,355|595|604|6418|7528|8743|9590|23451,FAS|CCND1|BCL6|SET|YY1|TNFSF10|AKAP12|SF3B1,-0.99,0
1,-3,C0206638,M1,1,0,DisGeNET,35,Giant Cell Tumor of Bone,,-3,6.5,4.9,30284,113,205,5,2.4,1.1,595|2908|6347|10970|51573,CCND1|NR3C1|CCL2|CKAP4|GDE1,-0.99,0
1,-3,C1849211,M1,1,0,DisGeNET,35,Generalized hirsutism,,-3,6.5,4.9,30284,113,205,5,2.4,1.1,3764|8195|10060|22930|84823,KCNJ8|MKKS|ABCC9|RAB3GAP1|LMNB2,-0.99,0
1,-3,C0003872,M1,1,0,DisGeNET,35,"Arthritis, Psoriatic",,-3,3.3,4,30284,450,205,10,4.9,1.5,595|718|1822|3329|3429|5142|6347|7099|8829|9780,CCND1|C3|ATN1|HSPD1|IFI27|PDE4B|CCL2|TLR4|NRP1|PIEZO1,-0.99,0
1,-3,C3495559,M1,1,0,DisGeNET,35,Juvenile arthritis,,-3,3.3,4,30284,450,205,10,4.9,1.5,355|1191|1822|3077|3329|3693|6347|7099|64421|283131,FAS|CLU|ATN1|HFE|HSPD1|ITGB5|CCL2|TLR4|DCLRE1C|NEAT1,-0.99,0
1,-3,C4086152,M1,1,0,DisGeNET,35,Childhood Astrocytoma,,-3,2.9,3.9,30284,615,205,12,5.9,1.6,355|595|901|1025|1822|3077|3727|6347|6654|8743|8829|9590,FAS|CCND1|CCNG2|CDK9|ATN1|HFE|JUND|CCL2|SOS1|TNFSF10|NRP1|AKAP12,-0.99,0
1,-3,C0024314,M1,1,0,DisGeNET,35,Lymphoproliferative Disorders,,-3,3.9,4.2,30284,300,205,8,3.9,1.4,355|595|604|1822|7528|8743|9260|64421,FAS|CCND1|BCL6|ATN1|YY1|TNFSF10|PDLIM7|DCLRE1C,-0.99,0
1,-3,C0035126,M1,1,0,DisGeNET,35,Reperfusion Injury,,-3,3.9,4.2,30284,300,205,8,3.9,1.4,355|595|718|2771|3764|6347|6781|7099,FAS|CCND1|C3|GNAI2|KCNJ8|CCL2|STC1|TLR4,-0.99,0
1,-3,C0205696,M1,1,0,DisGeNET,35,Anaplastic carcinoma,,-3,4.5,4.4,30284,232,205,7,3.4,1.3,595|1289|2771|5154|7099|8743|10970,CCND1|COL5A1|GNAI2|PDGFA|TLR4|TNFSF10|CKAP4,-0.99,0
1,-3,C0029191,M1,1,0,DisGeNET,35,Orchitis,,-3,15,6.2,30284,30,205,3,1.5,0.84,355|6347|7099,FAS|CCL2|TLR4,-0.99,0
1,-3,C0747548,M1,1,0,DisGeNET,35,Pharyngeal Carcinoma,,-3,15,6.2,30284,30,205,3,1.5,0.84,128|355|9260,ADH5|FAS|PDLIM7,-0.99,0
1,-3,C1141890,M1,1,0,DisGeNET,35,Congenital long QT syndrome,,-3,15,6.2,30284,30,205,3,1.5,0.84,493|1822|2801,ATP2B4|ATN1|GOLGA2,-0.99,0
1,-3,C0029458,M1,1,0,DisGeNET,35,"Osteoporosis, Postmenopausal",,-3,5.2,4.5,30284,170,205,6,2.9,1.2,718|2771|3964|5962|6347|7099,C3|GNAI2|LGALS8|RDX|CCL2|TLR4,-0.99,0
1,-3,C0007820,M1,1,0,DisGeNET,35,Cerebrovascular Disorders,,-3,4.4,4.3,30284,233,205,7,3.4,1.3,595|1191|2201|3990|7099|8829|51141,CCND1|CLU|FBN2|LIPC|TLR4|NRP1|INSIG2,-0.99,0
1,-3,C1306214,M1,1,0,DisGeNET,35,ACTH-Secreting Pituitary Adenoma,,-3,8.8,5.3,30284,67,205,4,2,0.97,595|2908|3429|5566,CCND1|NR3C1|IFI27|PRKACA,-0.98,0
1,-2.9,C2945695,M1,1,0,DisGeNET,35,Limb ischemia,,-2.9,5.2,4.5,30284,171,205,6,2.9,1.2,1025|1822|3693|7099|51573|53827,CDK9|ATN1|ITGB5|TLR4|GDE1|FXYD5,-0.98,0
1,-2.9,C0221406,M1,1,0,DisGeNET,35,Pituitary-dependent Cushing's disease,,-2.9,6.4,4.8,30284,115,205,5,2.4,1.1,595|2771|2908|5566|6611,CCND1|GNAI2|NR3C1|PRKACA|SMS,-0.97,0
1,-2.9,C2349952,M1,1,0,DisGeNET,35,Oropharyngeal Carcinoma,,-2.9,6.4,4.8,30284,115,205,5,2.4,1.1,128|595|7099|10381|57209,ADH5|CCND1|TLR4|TUBB3|ZNF248,-0.97,0
1,-2.9,C0018965,M1,1,0,DisGeNET,35,Hematuria,,-2.9,4.4,4.3,30284,235,205,7,3.4,1.3,629|718|2201|4926|7099|8829|84823,CFB|C3|FBN2|NUMA1|TLR4|NRP1|LMNB2,-0.97,0
1,-2.9,C0007138,M1,1,0,DisGeNET,35,"Carcinoma, Transitional Cell",,-2.9,2.9,3.8,30284,622,205,12,5.9,1.6,355|595|604|2908|3429|4671|4926|6418|10970|51573|83442|283131,FAS|CCND1|BCL6|NR3C1|IFI27|NAIP|NUMA1|SET|CKAP4|GDE1|SH3BGRL3|NEAT1,-0.97,0
1,-2.9,C1704377,M1,1,0,DisGeNET,35,Bright Disease,,-2.9,14,6.1,30284,31,205,3,1.5,0.84,355|3727|6347,FAS|JUND|CCL2,-0.96,0
1,-2.9,C1862941,M1,1,0,DisGeNET,35,"Amyotrophic Lateral Sclerosis, Sporadic",,-2.9,5.1,4.5,30284,173,205,6,2.9,1.2,1191|3077|3727|5154|5179|23524,CLU|HFE|JUND|PDGFA|PENK|SRRM2,-0.96,0
1,-2.9,C0023493,M1,1,0,DisGeNET,35,Adult T-Cell Lymphoma/Leukemia,,-2.9,3,3.9,30284,540,205,11,5.4,1.6,355|595|604|1025|1822|3429|3727|4017|6347|8743|8829,FAS|CCND1|BCL6|CDK9|ATN1|IFI27|JUND|LOXL2|CCL2|TNFSF10|NRP1,-0.96,0
1,-2.9,C0002874,M1,1,0,DisGeNET,35,Aplastic Anemia,,-2.9,4.4,4.3,30284,237,205,7,3.4,1.3,355|1200|3077|6347|7531|8743|23451,FAS|TPP1|HFE|CCL2|YWHAE|TNFSF10|SF3B1,-0.96,0
1,-2.9,C0684337,M1,1,0,DisGeNET,35,Ewings sarcoma-primitive neuroectodermal tumor (PNET),,-2.9,6.3,4.8,30284,117,205,5,2.4,1.1,595|1025|6611|10381|10970,CCND1|CDK9|SMS|TUBB3|CKAP4,-0.95,0
1,-2.9,C0024312,M1,1,0,DisGeNET,35,Lymphopenia,,-2.9,4.3,4.3,30284,239,205,7,3.4,1.3,204|355|718|1822|2908|3964|64421,AK2|FAS|C3|ATN1|NR3C1|LGALS8|DCLRE1C,-0.94,0
1,-2.9,C2004493,M1,1,0,DisGeNET,35,"Leukemia, B-Cell",,-2.9,4.3,4.3,30284,239,205,7,3.4,1.3,595|604|7528|9260|9780|10970|51573,CCND1|BCL6|YY1|PDLIM7|PIEZO1|CKAP4|GDE1,-0.94,0
1,-2.9,C0006271,M1,1,0,DisGeNET,35,Bronchiolitis,,-2.9,6.3,4.7,30284,118,205,5,2.4,1.1,1289|2908|3429|6347|7099,COL5A1|NR3C1|IFI27|CCL2|TLR4,-0.94,0
1,-2.9,C2931689,M1,1,0,DisGeNET,35,Dystrophia myotonica 2,,-2.9,6.3,4.7,30284,118,205,5,2.4,1.1,3077|3329|6781|7099|64421,HFE|HSPD1|STC1|TLR4|DCLRE1C,-0.94,0
1,-2.9,C0392885,M1,1,0,DisGeNET,35,High density lipoprotein measurement,,-2.9,3,3.9,30284,545,205,11,5.4,1.6,825|2119|2771|2908|3990|5334|5962|8125|8737|10204|64771,CAPN3|ETV5|GNAI2|NR3C1|LIPC|PLCL1|RDX|ANP32A|RIPK1|NUTF2|ILRUN,-0.94,0
1,-2.9,C4704874,M1,1,0,DisGeNET,35,"Mammary Carcinoma, Human",,-2.9,3,3.9,30284,545,205,11,5.4,1.6,396|595|2771|4017|5154|6257|8743|9510|9590|10381|11067,ARHGDIA|CCND1|GNAI2|LOXL2|PDGFA|RXRB|TNFSF10|ADAMTS1|AKAP12|TUBB3|DEPP1,-0.94,0
1,-2.9,C0013386,M1,1,0,DisGeNET,35,"Dyskinesia, Drug-Induced",,-2.9,14,6,30284,32,205,3,1.5,0.84,18|1627|5179,ABAT|DBN1|PENK,-0.94,0
1,-2.9,C0796160,M1,1,0,DisGeNET,35,"MENTAL RETARDATION, X-LINKED, SNYDER-ROBINSON TYPE",,-2.9,14,6,30284,32,205,3,1.5,0.84,2908|6611|6723,NR3C1|SMS|SRM,-0.94,0
1,-2.9,C0494463,M1,1,0,DisGeNET,35,"Alzheimer Disease, Late Onset",,-2.9,3.5,4,30284,385,205,9,4.4,1.4,355|1191|1200|2280|3077|6347|6418|7099|9510,FAS|CLU|TPP1|FKBP1A|HFE|CCL2|SET|TLR4|ADAMTS1,-0.94,0
1,-2.9,C0542514,M1,1,0,DisGeNET,35,Blue sclera,,-2.9,8.4,5.1,30284,70,205,4,2,0.97,1289|5831|60681|90993,COL5A1|PYCR1|FKBP10|CREB3L1,-0.94,0
1,-2.9,C0013537,M1,1,0,DisGeNET,35,Eclampsia,,-2.9,4.3,4.2,30284,241,205,7,3.4,1.3,92|128|355|2201|3727|6347|7099,ACVR2A|ADH5|FAS|FBN2|JUND|CCL2|TLR4,-0.93,0
1,-2.9,C0003123,M1,1,0,DisGeNET,35,Anorexia,,-2.9,4.3,4.2,30284,242,205,7,3.4,1.3,18|355|595|4926|5334|7099|23530,ABAT|FAS|CCND1|NUMA1|PLCL1|TLR4|NNT,-0.92,0
1,-2.9,C0375023,M1,1,0,DisGeNET,35,Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site,,-2.9,3.2,3.9,30284,467,205,10,4.9,1.5,355|604|1025|1822|2201|2908|3429|6347|7099|10970,FAS|BCL6|CDK9|ATN1|FBN2|NR3C1|IFI27|CCL2|TLR4|CKAP4,-0.92,0
1,-2.9,C0751075,M1,1,0,DisGeNET,35,Cancer of Digestive System,,-2.9,8.3,5.1,30284,71,205,4,2,0.97,4017|6347|7099|283131,LOXL2|CCL2|TLR4|NEAT1,-0.92,0
1,-2.8,C0030554,M1,1,0,DisGeNET,35,Paresthesia,,-2.8,6.1,4.6,30284,121,205,5,2.4,1.1,355|595|825|7099|8675,FAS|CCND1|CAPN3|TLR4|STX16,-0.91,0
1,-2.8,C1850900,M1,1,0,DisGeNET,35,Familial primary gastric lymphoma,,-2.8,6.1,4.6,30284,121,205,5,2.4,1.1,595|604|3329|9260|10892,CCND1|BCL6|HSPD1|PDLIM7|MALT1,-0.91,0
1,-2.8,C0279545,M1,1,0,DisGeNET,35,Adult Epithelioid Sarcoma,,-2.8,13,5.9,30284,33,205,3,1.5,0.84,355|595|53827,FAS|CCND1|FXYD5,-0.91,0
1,-2.8,C0279989,M1,1,0,DisGeNET,35,Childhood Epithelioid Sarcoma,,-2.8,13,5.9,30284,33,205,3,1.5,0.84,355|595|53827,FAS|CCND1|FXYD5,-0.91,0
1,-2.8,C3840085,M1,1,0,DisGeNET,35,Disorder of Achilles tendon,,-2.8,13,5.9,30284,33,205,3,1.5,0.84,1289|2201|7099,COL5A1|FBN2|TLR4,-0.91,0
1,-2.8,C0345905,M1,1,0,DisGeNET,35,Intrahepatic Cholangiocarcinoma,,-2.8,3.1,3.9,30284,470,205,10,4.9,1.5,444|595|2201|4017|5566|5754|6347|8495|9260|10970,ASPH|CCND1|FBN2|LOXL2|PRKACA|PTK7|CCL2|PPFIBP2|PDLIM7|CKAP4,-0.91,0
1,-2.8,C0011226,M1,1,0,DisGeNET,35,Hepatitis D Infection,,-2.8,8.2,5.1,30284,72,205,4,2,0.97,1191|3429|7528|283131,CLU|IFI27|YY1|NEAT1,-0.91,0
1,-2.8,C0006413,M1,1,0,DisGeNET,35,Burkitt Lymphoma,,-2.8,2.9,3.8,30284,556,205,11,5.4,1.6,355|604|1822|2908|3429|5754|6723|7528|8743|9260|64421,FAS|BCL6|ATN1|NR3C1|IFI27|PTK7|SRM|YY1|TNFSF10|PDLIM7|DCLRE1C,-0.89,0
1,-2.8,C3160718,M1,1,0,DisGeNET,35,"PARKINSON DISEASE, LATE-ONSET",,-2.8,4.2,4.2,30284,247,205,7,3.4,1.3,3077|5179|6347|6442|7099|7531|23451,HFE|PENK|CCL2|SGCA|TLR4|YWHAE|SF3B1,-0.89,0
1,-2.8,C0409338,M1,1,0,DisGeNET,35,Flexion contracture - elbow,,-2.8,8.1,5,30284,73,205,4,2,0.97,825|2201|5831|60681,CAPN3|FBN2|PYCR1|FKBP10,-0.89,0
1,-2.8,C0024305,M1,1,0,DisGeNET,35,"Lymphoma, Non-Hodgkin",,-2.8,2.6,3.7,30284,733,205,13,6.3,1.7,355|595|604|3329|3429|6257|7528|7531|8743|8829|9260|23451|51573,FAS|CCND1|BCL6|HSPD1|IFI27|RXRB|YY1|YWHAE|TNFSF10|NRP1|PDLIM7|SF3B1|GDE1,-0.89,0
1,-2.8,C0013581,M1,1,0,DisGeNET,35,Ectopia Lentis,,-2.8,13,5.8,30284,34,205,3,1.5,0.84,444|1289|2201,ASPH|COL5A1|FBN2,-0.88,0
1,-2.8,C0278764,M1,1,0,DisGeNET,35,Adult Burkitt Lymphoma,,-2.8,3.1,3.8,30284,475,205,10,4.9,1.5,355|604|1822|2908|5754|6723|7528|8743|9260|64421,FAS|BCL6|ATN1|NR3C1|PTK7|SRM|YY1|TNFSF10|PDLIM7|DCLRE1C,-0.88,0
1,-2.8,C0021704,M1,1,0,DisGeNET,35,Intelligence,,-2.8,2.7,3.7,30284,645,205,12,5.9,1.6,1112|1627|3077|4134|5334|5534|8729|9392|9702|23451|29855|64943,FOXN3|DBN1|HFE|MAP4|PLCL1|PPP3R1|GBF1|TGFBRAP1|CEP57|SF3B1|UBN1|NT5DC2,-0.88,0
1,-2.8,C0007194,M1,1,0,DisGeNET,35,Hypertrophic Cardiomyopathy,,-2.8,2.9,3.8,30284,559,205,11,5.4,1.6,2908|3077|3329|3764|6418|6654|7099|7528|7855|10060|23530,NR3C1|HFE|HSPD1|KCNJ8|SET|SOS1|TLR4|YY1|FZD5|ABCC9|NNT,-0.88,0
1,-2.8,C0033975,M1,1,0,DisGeNET,35,Psychotic Disorders,,-2.8,2.9,3.8,30284,559,205,11,5.4,1.6,1025|2908|3077|5831|6347|6611|7531|8829|8935|23451|90993,CDK9|NR3C1|HFE|PYCR1|CCL2|SMS|YWHAE|NRP1|SKAP2|SF3B1|CREB3L1,-0.88,0
1,-2.8,C0043094,M1,1,0,DisGeNET,35,Weight Gain,,-2.8,6,4.6,30284,124,205,5,2.4,1.1,4134|4651|4811|5566|51141,MAP4|MYO10|NID1|PRKACA|INSIG2,-0.88,0
1,-2.8,C3714757,M1,1,0,DisGeNET,35,Juvenile rheumatoid arthritis,,-2.8,4.8,4.3,30284,183,205,6,2.9,1.2,355|1822|3329|6347|7099|64421,FAS|ATN1|HSPD1|CCL2|TLR4|DCLRE1C,-0.88,0
1,-2.8,C1519353,M1,1,0,DisGeNET,35,Skin Papule,,-2.8,8,5,30284,74,205,4,2,0.97,355|1289|7099|63910,FAS|COL5A1|TLR4|SLC17A9,-0.88,0
1,-2.8,C0278879,M1,1,0,DisGeNET,35,Childhood Burkitt Lymphoma,,-2.8,3.1,3.8,30284,477,205,10,4.9,1.5,355|604|1822|2908|5754|6723|7528|8743|9260|64421,FAS|BCL6|ATN1|NR3C1|PTK7|SRM|YY1|TNFSF10|PDLIM7|DCLRE1C,-0.88,0
1,-2.8,C4721579,M1,1,0,DisGeNET,35,Secondary malignant neoplasm of colon and/or rectum,,-2.8,3.3,3.9,30284,397,205,9,4.4,1.4,595|1025|5154|6347|6418|7099|7150|7528|8829,CCND1|CDK9|PDGFA|CCL2|SET|TLR4|TOP1|YY1|NRP1,-0.88,0
1,-2.8,C0016059,M1,1,0,DisGeNET,35,Fibrosis,,-2.8,4.8,4.3,30284,184,205,6,2.9,1.2,355|595|3077|4017|6347|7099,FAS|CCND1|HFE|LOXL2|CCL2|TLR4,-0.88,0
1,-2.8,C0677936,M1,1,0,DisGeNET,35,Refractory cancer,,-2.8,4.8,4.3,30284,184,205,6,2.9,1.2,1025|1191|2908|3429|8743|10381,CDK9|CLU|NR3C1|IFI27|TNFSF10|TUBB3,-0.88,0
1,-2.8,C0033626,M1,1,0,DisGeNET,35,Protein Deficiency,,-2.8,5.9,4.5,30284,125,205,5,2.4,1.1,355|825|1362|6442|51099,FAS|CAPN3|CPD|SGCA|ABHD5,-0.88,0
