_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.001683505982425,GO:0060627,M1,1,0,GO Biological Processes,19,regulation of vesicle-mediated transport,19_GO:0051179 localization,-4.001683505982425,3.510875284255585,4.892320614338185,30284,547,205,13,6.341463414634147,1.7021251898933922,396|718|1191|2771|3077|5534|5962|6347|8829|9367|22930|27236|30846,ARHGDIA|C3|CLU|GNAI2|HFE|PPP3R1|RDX|CCL2|NRP1|RAB9A|RAB3GAP1|ARFIP1|EHD2,-1.4217816964677554,0,29,1,1,-4.001683505982425,3.510875284255585,
1,-3.9610534151163126,GO:0032386,M1,1,0,GO Biological Processes,19,regulation of intracellular transport,19_GO:0051179 localization,-3.9610534151163126,4.870115250603056,5.302854003129662,30284,273,205,9,4.390243902439025,1.4309303620645017,444|3429|4926|5566|5962|7531|27236|30846|283131,ASPH|IFI27|NUMA1|PRKACA|RDX|YWHAE|ARFIP1|EHD2|NEAT1,-1.3967549424126915,0,30,1,1,-3.9610534151163126,17.04540337711069,
1,-3.4030005627352957,GO:0032388,M1,1,0,GO Biological Processes,19,positive regulation of intracellular transport,19_GO:0051179 localization,-3.4030005627352957,6.331149825783972,5.219502948762039,30284,140,205,6,2.926829268292683,1.1772572449544427,444|4926|5566|5962|7531|30846,ASPH|NUMA1|PRKACA|RDX|YWHAE|EHD2,-1.1295065947652623,0,30,0,0,-3.9610534151163126,17.04540337711069,
1,-3.1953283438917306,GO:1903829,M1,1,0,GO Biological Processes,19,positive regulation of protein localization,19_GO:0051179 localization,-3.1953283438917306,3.256503250403246,4.195967502865587,30284,499,205,11,5.365853658536586,1.57386115290658,18|444|493|1025|4641|4926|5566|5962|7099|7531|7855,ABAT|ASPH|ATP2B4|CDK9|MYO1C|NUMA1|PRKACA|RDX|TLR4|YWHAE|FZD5,-1.0338421287588966,0,30,0,0,-3.9610534151163126,17.04540337711069,
1,-3.149671668559876,GO:2000810,M1,1,0,GO Biological Processes,19,regulation of bicellular tight junction assembly,19_GO:0050789 regulation of biological process,-3.149671668559876,17.04540337711069,6.757123961821172,30284,26,205,3,1.4634146341463414,0.8386978322207049,4641|5566|7855,MYO1C|PRKACA|FZD5,-1.004998952436692,0,30,0,0,-3.9610534151163126,17.04540337711069,
1,-2.6979736088670956,GO:0046825,M1,1,0,GO Biological Processes,19,regulation of protein export from nucleus,19_GO:0051179 localization,-2.6979736088670956,11.977851021753459,5.515967816657584,30284,37,205,3,1.4634146341463414,0.8386978322207049,3429|5566|7531,IFI27|PRKACA|YWHAE,-0.7384555392040048,0,30,0,0,-3.9610534151163126,17.04540337711069,
1,-2.3657542838397347,GO:0070201,M1,1,0,GO Biological Processes,19,regulation of establishment of protein localization,19_GO:0051179 localization,-2.3657542838397347,2.700673295581219,3.313680720981413,30284,547,205,10,4.878048780487805,1.5044803302525718,18|444|2029|3429|4641|5566|7099|7531|7855|27236,ABAT|ASPH|ENSA|IFI27|MYO1C|PRKACA|TLR4|YWHAE|FZD5|ARFIP1,-0.5648054453244522,0,30,0,0,-3.9610534151163126,17.04540337711069,
1,-2.1200393685408416,GO:1904951,M1,1,0,GO Biological Processes,19,positive regulation of establishment of protein localization,19_GO:0051179 localization,-2.1200393685408416,3.124132341021296,3.207894573892765,30284,331,205,7,3.4146341463414633,1.26838420024,18|444|4641|5566|7099|7531|7855,ABAT|ASPH|MYO1C|PRKACA|TLR4|YWHAE|FZD5,-0.4141906601587617,0,30,0,0,-3.9610534151163126,17.04540337711069,
1,-2.053474967422527,GO:0046822,M1,1,0,GO Biological Processes,19,regulation of nucleocytoplasmic transport,19_GO:0051179 localization,-2.053474967422527,4.965607706497233,3.578295874246376,30284,119,205,4,1.951219512195122,0.9660447235891035,3429|5566|7531|283131,IFI27|PRKACA|YWHAE|NEAT1,-0.37384608973456857,0,30,0,0,-3.9610534151163126,17.04540337711069,
1,-3.950038994470916,WP5380,M1,1,0,WikiPathways,27,5q35 copy number variation,,-3.950038994470916,7.985234014502306,6.086643774731149,30284,111,205,6,2.926829268292683,1.1772572449544427,825|1627|2771|6654|9260|51099,CAPN3|DBN1|GNAI2|SOS1|PDLIM7|ABHD5,-1.3967549424126915,0,31,1,1,-3.950038994470916,7.985234014502306,
1,-3.950038994470916,GO:0072593,M1,1,0,GO Biological Processes,19,reactive oxygen species metabolic process,19_GO:0009987 cellular process,-3.950038994470916,7.985234014502306,6.086643774731149,30284,111,205,6,2.926829268292683,1.1772572449544427,2537|8729|10060|23530|51167|55312,IFI6|GBF1|ABCC9|NNT|CYB5R4|RFK,-1.3967549424126915,0,32,1,1,-3.950038994470916,7.985234014502306,
1,-2.347340181316854,GO:0042391,M1,1,0,GO Biological Processes,19,regulation of membrane potential,19_GO:0065007 biological regulation,-2.347340181316854,2.871579834588843,3.3502902489031445,30284,463,205,9,4.390243902439025,1.4309303620645017,18|2537|3764|5831|7531|9780|10060|22930|23530,ABAT|IFI6|KCNJ8|PYCR1|YWHAE|PIEZO1|ABCC9|RAB3GAP1|NNT,-0.5558577319465792,0,32,0,0,-3.950038994470916,7.985234014502306,
1,-3.9466248798214156,GO:0150063,M1,1,0,GO Biological Processes,19,visual system development,19_GO:0032502 developmental process,-3.9466248798214156,3.992617007251154,5.0179292389451104,30284,407,205,11,5.365853658536586,1.57386115290658,493|718|1289|2201|6654|7528|7855|8829|22930|23770|65084,ATP2B4|C3|COL5A1|FBN2|SOS1|YY1|FZD5|NRP1|RAB3GAP1|FKBP8|TMEM135,-1.3967549424126915,0,33,1,1,-3.9466248798214156,3.992617007251154,
1,-3.881922040282472,GO:0048880,M1,1,0,GO Biological Processes,19,sensory system development,19_GO:0032502 developmental process,-3.881922040282472,3.9251089902203375,4.947311931985921,30284,414,205,11,5.365853658536586,1.57386115290658,493|718|1289|2201|6654|7528|7855|8829|22930|23770|65084,ATP2B4|C3|COL5A1|FBN2|SOS1|YY1|FZD5|NRP1|RAB3GAP1|FKBP8|TMEM135,-1.3545714012090468,0,33,0,0,-3.9466248798214156,3.992617007251154,
1,-3.3436961957225484,GO:0001654,M1,1,0,GO Biological Processes,19,eye development,19_GO:0032502 developmental process,-3.3436961957225484,3.665678145615203,4.447411889175374,30284,403,205,10,4.878048780487805,1.5044803302525718,493|1289|2201|6654|7528|7855|8829|22930|23770|65084,ATP2B4|COL5A1|FBN2|SOS1|YY1|FZD5|NRP1|RAB3GAP1|FKBP8|TMEM135,-1.100736937762505,0,33,0,0,-3.9466248798214156,3.992617007251154,
1,-3.126584605797322,GO:0043010,M1,1,0,GO Biological Processes,19,camera-type eye development,19_GO:0032502 developmental process,-3.126584605797322,3.7451872208862937,4.295213182865641,30284,355,205,9,4.390243902439025,1.4309303620645017,493|2201|6654|7528|7855|8829|22930|23770|65084,ATP2B4|FBN2|SOS1|YY1|FZD5|NRP1|RAB3GAP1|FKBP8|TMEM135,-0.98737478537564,0,33,0,0,-3.9466248798214156,3.992617007251154,
1,-3.012452021467581,GO:0007423,M1,1,0,GO Biological Processes,19,sensory organ development,19_GO:0032502 developmental process,-3.012452021467581,2.9108734831190675,3.9326916700575443,30284,609,205,12,5.853658536585366,1.6396021757160095,493|1289|2201|5754|6654|7528|7855|8829|22930|23770|51141|65084,ATP2B4|COL5A1|FBN2|PTK7|SOS1|YY1|FZD5|NRP1|RAB3GAP1|FKBP8|INSIG2|TMEM135,-0.9315733081204042,0,33,0,0,-3.9466248798214156,3.992617007251154,
1,-2.8995777493051498,GO:0007389,M1,1,0,GO Biological Processes,19,pattern specification process,19_GO:0032502 developmental process,-2.8995777493051498,3.2044865351039626,3.9375577002105446,30284,461,205,10,4.878048780487805,1.5044803302525718,92|444|718|4281|6781|7528|7855|8195|8829|23770,ACVR2A|ASPH|C3|MID1|STC1|YY1|FZD5|MKKS|NRP1|FKBP8,-0.8551010226372499,0,33,0,0,-3.9466248798214156,3.992617007251154,
1,-3.940744196036716,M167,M1,1,0,Canonical Pathways,11,PID AP1 PATHWAY,,-3.940744196036716,10.55191637630662,6.605110708394579,30284,70,205,5,2.4390243902439024,1.0773807421936248,595|2908|3727|5179|6347,CCND1|NR3C1|JUND|PENK|CCL2,-1.3967549424126915,0,34,1,1,-3.940744196036716,13.429711751662971,
1,-3.649930821884246,WP2817,M1,1,0,WikiPathways,27,Mammary gland development pregnancy and lactation stage 3 of 4,,-3.649930821884246,13.429711751662971,6.811475269104376,30284,44,205,4,1.951219512195122,0.9660447235891035,595|2908|7528|22839,CCND1|NR3C1|YY1|DLGAP4,-1.2559910254515523,0,34,0,0,-3.940744196036716,13.429711751662971,
1,-2.6979736088670956,M65,M1,1,0,Canonical Pathways,11,PID FRA PATHWAY,,-2.6979736088670956,11.977851021753459,5.515967816657584,30284,37,205,3,1.4634146341463414,0.8386978322207049,595|3727|6347,CCND1|JUND|CCL2,-0.7384555392040048,0,34,0,0,-3.940744196036716,13.429711751662971,
1,-2.1236332731049283,GO:0061180,M1,1,0,GO Biological Processes,19,mammary gland epithelium development,19_GO:0032502 developmental process,-2.1236332731049283,7.5115336916081015,4.133051577634764,30284,59,205,3,1.4634146341463414,0.8386978322207049,595|2908|64065,CCND1|NR3C1|PERP,-0.41578721684223385,0,34,0,0,-3.940744196036716,13.429711751662971,
1,-3.8702481393917134,GO:0010038,M1,1,0,GO Biological Processes,19,response to metal ion,19_GO:0050896 response to stimulus,-3.8702481393917134,4.269561539546031,5.049645092319223,30284,346,205,10,4.878048780487805,1.5044803302525718,18|444|825|3077|3727|4017|5179|8895|10060|79901,ABAT|ASPH|CAPN3|HFE|JUND|LOXL2|PENK|CPNE3|ABCC9|CYBRD1,-1.3545714012090468,0,35,1,1,-3.8702481393917134,9.469668542839274,
1,-3.7181240044536663,GO:0071277,M1,1,0,GO Biological Processes,19,cellular response to calcium ion,19_GO:0050896 response to stimulus,-3.7181240044536663,9.469668542839274,6.183178568553257,30284,78,205,5,2.4390243902439024,1.0773807421936248,444|825|3727|8895|10060,ASPH|CAPN3|JUND|CPNE3|ABCC9,-1.269978673973557,0,35,0,0,-3.8702481393917134,9.469668542839274,
1,-3.4363443712548594,GO:0051592,M1,1,0,GO Biological Processes,19,response to calcium ion,19_GO:0050896 response to stimulus,-3.4363443712548594,6.422905620360551,5.271102043687702,30284,138,205,6,2.926829268292683,1.1772572449544427,444|825|3727|5179|8895|10060,ASPH|CAPN3|JUND|PENK|CPNE3|ABCC9,-1.1397188858317375,0,35,0,0,-3.8702481393917134,9.469668542839274,
1,-2.809787925860177,GO:0071248,M1,1,0,GO Biological Processes,19,cellular response to metal ion,19_GO:0050896 response to stimulus,-2.809787925860177,4.870115250603055,4.3232126546253475,30284,182,205,6,2.926829268292683,1.1772572449544427,444|825|3077|3727|8895|10060,ASPH|CAPN3|HFE|JUND|CPNE3|ABCC9,-0.7998264627572524,0,35,0,0,-3.8702481393917134,9.469668542839274,
1,-2.4509220024611684,GO:0062197,M1,1,0,GO Biological Processes,19,cellular response to chemical stress,19_GO:0050896 response to stimulus,-2.4509220024611684,3.603093396787627,3.6579390875764717,30284,287,205,7,3.4146341463414633,1.26838420024,355|825|2119|5179|5831|8737|10060,FAS|CAPN3|ETV5|PENK|PYCR1|RIPK1|ABCC9,-0.6072792820019657,0,35,0,0,-3.8702481393917134,9.469668542839274,
1,-3.868689865588995,GO:1902806,M1,1,0,GO Biological Processes,19,regulation of cell cycle G1/S phase transition,19_GO:0050789 regulation of biological process,-3.868689865588995,5.371884700665189,5.37280824361196,30284,220,205,8,3.902439024390244,1.3525312711770863,493|595|3275|5962|6347|8450|9510|51322,ATP2B4|CCND1|PRMT2|RDX|CCL2|CUL4B|ADAMTS1|WAC,-1.3545714012090468,0,36,1,1,-3.868689865588995,10.55191637630662,
1,-3.520733554529331,GO:0007346,M1,1,0,GO Biological Processes,19,regulation of mitotic cell cycle,19_GO:0050789 regulation of biological process,-3.520733554529331,3.325932366265501,4.472543617291253,30284,533,205,12,5.853658536585366,1.6396021757160095,595|604|1112|3275|5962|6347|7531|8450|8729|9510|51322|90806,CCND1|BCL6|FOXN3|PRMT2|RDX|CCL2|YWHAE|CUL4B|GBF1|ADAMTS1|WAC|ANGEL2,-1.1641754857179691,0,36,0,0,-3.868689865588995,10.55191637630662,
1,-3.4700645414206495,GO:2000045,M1,1,0,GO Biological Processes,19,regulation of G1/S transition of mitotic cell cycle,19_GO:0050789 regulation of biological process,-3.4700645414206495,5.414072276848423,5.052054920793687,30284,191,205,7,3.4146341463414633,1.26838420024,595|3275|5962|6347|8450|9510|51322,CCND1|PRMT2|RDX|CCL2|CUL4B|ADAMTS1|WAC,-1.1561185160282526,0,36,0,0,-3.868689865588995,10.55191637630662,
1,-3.245159060545953,GO:1900087,M1,1,0,GO Biological Processes,19,positive regulation of G1/S transition of mitotic cell cycle,19_GO:0048518 positive regulation of biological process,-3.245159060545953,10.55191637630662,5.906422371693856,30284,56,205,4,1.951219512195122,0.9660447235891035,595|5962|8450|9510,CCND1|RDX|CUL4B|ADAMTS1,-1.057165294933408,0,36,0,0,-3.868689865588995,10.55191637630662,
1,-2.886111701759743,GO:0045930,M1,1,0,GO Biological Processes,19,negative regulation of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-2.886111701759743,4.308699186991871,4.248432386556413,30284,240,205,7,3.4146341463414633,1.26838420024,595|604|1112|3275|6347|51322|90806,CCND1|BCL6|FOXN3|PRMT2|CCL2|WAC|ANGEL2,-0.8459779561026252,0,36,0,0,-3.868689865588995,10.55191637630662,
1,-2.856934279798904,GO:1902808,M1,1,0,GO Biological Processes,19,positive regulation of cell cycle G1/S phase transition,19_GO:0048518 positive regulation of biological process,-2.856934279798904,8.322638268636208,5.09969862954142,30284,71,205,4,1.951219512195122,0.9660447235891035,595|5962|8450|9510,CCND1|RDX|CUL4B|ADAMTS1,-0.8253583377770517,0,36,0,0,-3.868689865588995,10.55191637630662,
1,-2.497733698800174,GO:2000134,M1,1,0,GO Biological Processes,19,negative regulation of G1/S transition of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-2.497733698800174,6.639408057001918,4.398511064346527,30284,89,205,4,1.951219512195122,0.9660447235891035,595|3275|6347|51322,CCND1|PRMT2|CCL2|WAC,-0.6286201597988227,0,36,0,0,-3.868689865588995,10.55191637630662,
1,-2.404458996860936,GO:1901990,M1,1,0,GO Biological Processes,19,regulation of mitotic cell cycle phase transition,19_GO:0050789 regulation of biological process,-2.404458996860936,3.1854841890736965,3.496627108290531,30284,371,205,8,3.902439024390244,1.3525312711770863,595|1112|3275|5962|6347|8450|9510|51322,CCND1|FOXN3|PRMT2|RDX|CCL2|CUL4B|ADAMTS1|WAC,-0.5822672774873657,0,36,0,0,-3.868689865588995,10.55191637630662,
1,-2.3480575274448015,GO:1902807,M1,1,0,GO Biological Processes,19,negative regulation of cell cycle G1/S phase transition,19_GO:0048519 negative regulation of biological process,-2.3480575274448015,6.0296665007466395,4.117125688524979,30284,98,205,4,1.951219512195122,0.9660447235891035,595|3275|6347|51322,CCND1|PRMT2|CCL2|WAC,-0.5558577319465792,0,36,0,0,-3.868689865588995,10.55191637630662,
1,-2.247418972526115,GO:1901987,M1,1,0,GO Biological Processes,19,regulation of cell cycle phase transition,19_GO:0050789 regulation of biological process,-2.247418972526115,2.7698780487804884,3.2267949319145672,30284,480,205,9,4.390243902439025,1.4309303620645017,493|595|1112|3275|5962|6347|8450|9510|51322,ATP2B4|CCND1|FOXN3|PRMT2|RDX|CCL2|CUL4B|ADAMTS1|WAC,-0.4929208950427155,0,36,0,0,-3.868689865588995,10.55191637630662,
1,-2.242248261158167,GO:1901992,M1,1,0,GO Biological Processes,19,positive regulation of mitotic cell cycle phase transition,19_GO:0048518 positive regulation of biological process,-2.242248261158167,5.6276887340301975,3.921489431002922,30284,105,205,4,1.951219512195122,0.9660447235891035,595|5962|8450|9510,CCND1|RDX|CUL4B|ADAMTS1,-0.4888680594062683,0,36,0,0,-3.868689865588995,10.55191637630662,
1,-2.0053986856307597,GO:1901991,M1,1,0,GO Biological Processes,19,negative regulation of mitotic cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-2.0053986856307597,3.8671944834631593,3.281601000288737,30284,191,205,5,2.4390243902439024,1.0773807421936248,595|1112|3275|6347|51322,CCND1|FOXN3|PRMT2|CCL2|WAC,-0.34405430942427384,0,36,0,0,-3.868689865588995,10.55191637630662,
1,-3.865392291580417,hsa04928,M1,1,0,KEGG Pathway,24,"Parathyroid hormone synthesis, secretion and action",,-3.865392291580417,7.707486744432661,5.9493972407105105,30284,115,205,6,2.926829268292683,1.1772572449544427,2771|3727|5142|5566|6257|90993,GNAI2|JUND|PDE4B|PRKACA|RXRB|CREB3L1,-1.3545714012090468,0,37,1,1,-3.865392291580417,13.429711751662971,
1,-3.649930821884246,WP5085,M1,1,0,WikiPathways,27,Vasopressin regulated water reabsorption,,-3.649930821884246,13.429711751662971,6.811475269104376,30284,44,205,4,1.951219512195122,0.9660447235891035,396|5566|5878|90993,ARHGDIA|PRKACA|RAB5C|CREB3L1,-1.2559910254515523,0,37,0,0,-3.865392291580417,13.429711751662971,
1,-3.649930821884246,hsa04962,M1,1,0,KEGG Pathway,24,Vasopressin-regulated water reabsorption,,-3.649930821884246,13.429711751662971,6.811475269104376,30284,44,205,4,1.951219512195122,0.9660447235891035,396|5566|5878|90993,ARHGDIA|PRKACA|RAB5C|CREB3L1,-1.2559910254515523,0,37,0,0,-3.865392291580417,13.429711751662971,
1,-3.163741490534938,hsa05207,M1,1,0,KEGG Pathway,24,Chemical carcinogenesis - receptor activation,,-3.163741490534938,4.809710720363018,4.628032705509392,30284,215,205,7,3.4146341463414633,1.26838420024,595|604|2771|5566|6257|6654|90993,CCND1|BCL6|GNAI2|PRKACA|RXRB|SOS1|CREB3L1,-1.0079324082937944,0,37,0,0,-3.865392291580417,13.429711751662971,
1,-2.8049342793296352,R-HSA-8979227,M1,1,0,Reactome Gene Sets,6,Triglyceride metabolism,,-2.8049342793296352,13.034720229555235,5.796388013501209,30284,34,205,3,1.4634146341463414,0.8386978322207049,2710|5566|51099,GK|PRKACA|ABHD5,-0.7998264627572524,0,37,0,0,-3.865392291580417,13.429711751662971,
1,-2.497733698800174,hsa04727,M1,1,0,KEGG Pathway,24,GABAergic synapse,,-2.497733698800174,6.639408057001918,4.398511064346527,30284,89,205,4,1.951219512195122,0.9660447235891035,18|2771|5334|5566,ABAT|GNAI2|PLCL1|PRKACA,-0.6286201597988227,0,37,0,0,-3.865392291580417,13.429711751662971,
1,-2.3801208239095644,hsa04934,M1,1,0,KEGG Pathway,24,Cushing syndrome,,-2.3801208239095644,4.765381589299764,3.879959274856917,30284,155,205,5,2.4390243902439024,1.0773807421936248,595|2771|5566|7855|90993,CCND1|GNAI2|PRKACA|FZD5|CREB3L1,-0.5693335695447068,0,37,0,0,-3.865392291580417,13.429711751662971,
1,-2.3488221010105086,hsa05030,M1,1,0,KEGG Pathway,24,Cocaine addiction,,-2.3488221010105086,9.04449975111996,4.652504245235886,30284,49,205,3,1.4634146341463414,0.8386978322207049,2771|5566|90993,GNAI2|PRKACA|CREB3L1,-0.5558577319465792,0,37,0,0,-3.865392291580417,13.429711751662971,
1,-2.301666976058017,hsa04916,M1,1,0,KEGG Pathway,24,Melanogenesis,,-2.301666976058017,5.8505674957739675,4.031036393936183,30284,101,205,4,1.951219512195122,0.9660447235891035,2771|5566|7855|90993,GNAI2|PRKACA|FZD5|CREB3L1,-0.5294547400953455,0,37,0,0,-3.865392291580417,13.429711751662971,
1,-2.1236332731049283,hsa04923,M1,1,0,KEGG Pathway,24,Regulation of lipolysis in adipocytes,,-2.1236332731049283,7.5115336916081015,4.133051577634764,30284,59,205,3,1.4634146341463414,0.8386978322207049,2771|5566|51099,GNAI2|PRKACA|ABHD5,-0.41578721684223385,0,37,0,0,-3.865392291580417,13.429711751662971,
1,-2.0164408110131284,hsa04935,M1,1,0,KEGG Pathway,24,"Growth hormone synthesis, secretion and action",,-2.0164408110131284,4.8435025989604155,3.511734777668087,30284,122,205,4,1.951219512195122,0.9660447235891035,2771|5566|6654|90993,GNAI2|PRKACA|SOS1|CREB3L1,-0.3484161038265313,0,37,0,0,-3.865392291580417,13.429711751662971,
1,-3.8553365545120033,GO:0006886,M1,1,0,GO Biological Processes,19,intracellular protein transport,19_GO:0051179 localization,-3.8553365545120033,3.393019046798242,4.744487029321741,30284,566,205,13,6.341463414634147,1.7021251898933922,1191|5534|5566|5878|6643|8675|8943|9392|10204|10762|23039|27236|81609,CLU|PPP3R1|PRKACA|RAB5C|SNX2|STX16|AP3D1|TGFBRAP1|NUTF2|NUP50|XPO7|ARFIP1|SNX27,-1.350855842171652,0,38,1,1,-3.8553365545120033,5.512195121951219,
1,-2.651411922527094,GO:0007041,M1,1,0,GO Biological Processes,19,lysosomal transport,19_GO:0051179 localization,-2.651411922527094,5.512195121951219,4.321567438336584,30284,134,205,5,2.4390243902439024,1.0773807421936248,1191|8943|9392|63910|81609,CLU|AP3D1|TGFBRAP1|SLC17A9|SNX27,-0.7148224631087036,0,38,0,0,-3.8553365545120033,5.512195121951219,
1,-2.2015965467274565,GO:0007034,M1,1,0,GO Biological Processes,19,vacuolar transport,19_GO:0051179 localization,-2.2015965467274565,4.319497931821424,3.5936694482806475,30284,171,205,5,2.4390243902439024,1.0773807421936248,1191|8943|9392|63910|81609,CLU|AP3D1|TGFBRAP1|SLC17A9|SNX27,-0.4657217668645186,0,38,0,0,-3.8553365545120033,5.512195121951219,
1,-3.7898877049198356,R-HSA-68886,M1,1,0,Reactome Gene Sets,6,M Phase,,-3.7898877049198356,4.1730742731156125,4.957619512070128,30284,354,205,10,4.878048780487805,1.5044803302525718,2029|2801|4926|5566|7531|10381|10426|10762|23383|80152,ENSA|GOLGA2|NUMA1|PRKACA|YWHAE|TUBB3|TUBGCP3|NUP50|MAU2|CENPT,-1.2978162505613042,0,39,1,1,-3.7898877049198356,8.89920658242727,
1,-3.5915836704611173,R-HSA-380320,M1,1,0,Reactome Gene Sets,6,Recruitment of NuMA to mitotic centrosomes,,-3.5915836704611173,8.89920658242727,5.94917217811312,30284,83,205,5,2.4390243902439024,1.0773807421936248,4926|5566|7531|10381|10426,NUMA1|PRKACA|YWHAE|TUBB3|TUBGCP3,-1.212041694729066,0,39,0,0,-3.7898877049198356,8.89920658242727,
1,-3.372474831486267,R-HSA-69278,M1,1,0,Reactome Gene Sets,6,"Cell Cycle, Mitotic",,-3.372474831486267,3.421042362002568,4.3905625812997675,30284,475,205,11,5.365853658536586,1.57386115290658,595|2029|2801|4926|5566|7531|10381|10426|10762|23383|80152,CCND1|ENSA|GOLGA2|NUMA1|PRKACA|YWHAE|TUBB3|TUBGCP3|NUP50|MAU2|CENPT,-1.1155048590834085,0,39,0,0,-3.7898877049198356,8.89920658242727,
1,-2.9221452041588196,R-HSA-68877,M1,1,0,Reactome Gene Sets,6,Mitotic Prometaphase,,-2.9221452041588196,5.123473847455237,4.490227946618084,30284,173,205,6,2.926829268292683,1.1772572449544427,4926|5566|7531|10381|10426|80152,NUMA1|PRKACA|YWHAE|TUBB3|TUBGCP3|CENPT,-0.8643727100889869,0,39,0,0,-3.7898877049198356,8.89920658242727,
1,-2.651682734760317,R-HSA-1640170,M1,1,0,Reactome Gene Sets,6,Cell Cycle,,-2.651682734760317,2.7825258937520885,3.59094479148996,30284,584,205,11,5.365853658536586,1.57386115290658,595|2029|2801|4926|5566|7531|10381|10426|10762|23383|80152,CCND1|ENSA|GOLGA2|NUMA1|PRKACA|YWHAE|TUBB3|TUBGCP3|NUP50|MAU2|CENPT,-0.7148224631087036,0,39,0,0,-3.7898877049198356,8.89920658242727,
1,-2.191123022412913,R-HSA-5617833,M1,1,0,Reactome Gene Sets,6,Cilium Assembly,,-2.191123022412913,4.294384571752694,3.576954369105112,30284,172,205,5,2.4390243902439024,1.0773807421936248,5566|7531|8195|8729|10381,PRKACA|YWHAE|MKKS|GBF1|TUBB3,-0.45845338242518646,0,39,0,0,-3.7898877049198356,8.89920658242727,
1,-3.7445223416111073,GO:0071347,M1,1,0,GO Biological Processes,19,cellular response to interleukin-1,19_GO:0050896 response to stimulus,-3.7445223416111073,9.592651251187837,6.232516432814911,30284,77,205,5,2.4390243902439024,1.0773807421936248,5740|6347|7528|8986|9590,PTGIS|CCL2|YY1|RPS6KA4|AKAP12,-1.2762538019252008,0,40,1,1,-3.7445223416111073,9.592651251187837,
1,-3.1217834196314938,GO:0070555,M1,1,0,GO Biological Processes,19,response to interleukin-1,19_GO:0050896 response to stimulus,-3.1217834196314938,7.034610917537747,5.113711032316958,30284,105,205,5,2.4390243902439024,1.0773807421936248,5740|6347|7528|8986|9590,PTGIS|CCL2|YY1|RPS6KA4|AKAP12,-0.985279492585737,0,40,0,0,-3.7445223416111073,9.592651251187837,
1,-3.71995210716551,GO:0001503,M1,1,0,GO Biological Processes,19,ossification,19_GO:0032501 multicellular organismal process,-3.71995210716551,4.5222498755599805,5.010144788322271,30284,294,205,9,4.390243902439025,1.4309303620645017,92|3727|5179|6781|9260|25840|25842|26578|90993,ACVR2A|JUND|PENK|STC1|PDLIM7|TMT1A|ASF1A|OSTF1|CREB3L1,-1.269978673973557,0,41,1,1,-3.71995210716551,6.0709655863681915,
1,-3.3062101838640756,GO:0001649,M1,1,0,GO Biological Processes,19,osteoblast differentiation,19_GO:0032502 developmental process,-3.3062101838640756,6.0709655863681915,5.070544036720864,30284,146,205,6,2.926829268292683,1.1772572449544427,92|3727|5179|25840|25842|90993,ACVR2A|JUND|PENK|TMT1A|ASF1A|CREB3L1,-1.0989494682568415,0,41,0,0,-3.71995210716551,6.0709655863681915,
1,-3.712642045606475,GO:1900119,M1,1,0,GO Biological Processes,19,positive regulation of execution phase of apoptosis,19_GO:0048518 positive regulation of biological process,-3.712642045606475,26.06944045911047,8.535502522709006,30284,17,205,3,1.4634146341463414,0.8386978322207049,3329|5740|8737,HSPD1|PTGIS|RIPK1,-1.269978673973557,0,42,1,1,-3.712642045606475,26.06944045911047,
1,-2.7325408647040956,GO:1900117,M1,1,0,GO Biological Processes,19,regulation of execution phase of apoptosis,19_GO:0050789 regulation of biological process,-2.7325408647040956,12.310569105691055,5.605728471513657,30284,36,205,3,1.4634146341463414,0.8386978322207049,3329|5740|8737,HSPD1|PTGIS|RIPK1,-0.7490465439663772,0,42,0,0,-3.712642045606475,26.06944045911047,
1,-3.6921016908058393,GO:0070972,M1,1,0,GO Biological Processes,19,protein localization to endoplasmic reticulum,19_GO:0051179 localization,-3.6921016908058393,9.349799320778018,6.134721410104075,30284,79,205,5,2.4390243902439024,1.0773807421936248,7531|8729|10945|22930|51141,YWHAE|GBF1|KDELR1|RAB3GAP1|INSIG2,-1.269978673973557,0,43,1,1,-3.6921016908058393,9.349799320778018,
1,-2.6461362133725346,R-HSA-8876198,M1,1,0,Reactome Gene Sets,6,RAB GEFs exchange GTP for GDP on RABs,,-2.6461362133725346,7.295152062631737,4.683476821446888,30284,81,205,4,1.951219512195122,0.9660447235891035,5878|7531|9367|22930,RAB5C|YWHAE|RAB9A|RAB3GAP1,-0.7144261162581582,0,43,0,0,-3.6921016908058393,9.349799320778018,
